index,repo_name,code-smells_ncloc,bug-fix-commits_ratio,avg_bug-issue_time,cognitive-complexity_ncloc,any-type-count_ncloc
61.0,premieroctet/openchakra,0.0034373838721664,0.10828025477707,2804276.2,0.0354886659234485,0.0045522110739502
62.0,garden-io/garden,0.0087570081228799,0.490607252075142,3154069.969325153,0.0644596322056588,0.0040664727375212
63.0,rolling-scopes/rsschool-app,0.010556511761331,0.5115931189229619,2528674.7454545456,0.0701950659781985,0.0144578313253012
64.0,jakubroztocil/rrule,0.0070921985815602,0.2103174603174603,5243228.315789473,0.1154846335697399,0.002127659574468
65.0,ijjk/notion-blog,0.0125858123569794,0.044776119402985,inf,0.1424485125858123,0.0143020594965675
66.0,hedgedoc/hedgedoc,0.0108354974478373,0.1133333333333333,3634650.62184874,0.0624160472821706,0.0
67.0,getmeli/meli,0.0064600897842986,0.4791666666666667,679185.5,0.0351837658308697,0.0091244205992919
68.0,Uniswap/uniswap-interface,0.0169812998251489,0.424807903402854,2174411.2312312312,0.1336869869306226,0.0022819547758053
69.0,Flaque/quirk,0.0048225156138825,0.1984732824427481,3113972.083333333,0.0345481856273223,0.0033994782196221
70.0,bitwarden/web,0.0073248201205678,0.0905405405405405,2783513.393162393,0.1260128346405652,0.0182796395929215
71.0,dendronhq/dendron,0.0185910372756311,0.2688564476885645,2135598.212264151,0.0600767164298793,0.0059475281003996
72.0,SkalskiP/make-sense,0.0104933726067746,0.1482758620689655,3103013.1333333333,0.0822901325478645,0.0089285714285714
73.0,sedwards2009/extraterm,0.0143035937779367,0.0812182741116751,4430656.742857143,0.1292488626656336,0.0076484494507022
74.0,samuelmaddock/metastream,0.0170827067669172,0.0821917808219178,6575532.787878788,0.1186165413533834,0.0140150375939849
75.0,kubernetes-sigs/kui,0.0189679601444307,0.6806690003889537,1142254.3382663848,0.19293995764584,0.0014778250072367
76.0,erxes/erxes,0.0032374583177241,0.196809758386113,2833215.976510067,0.0588616171566791,0.007168657703532
77.0,freeCodeCamp/chapter,0.0094303061619945,0.4360902255639097,1281389.3636363635,0.0487017181242733,0.0082676656762692
78.0,lewish/asciiflow,0.0203355363497712,inf,4433204.0,0.1822572445348246,0.0096593797661413
79.0,fossasia/loklak_search,0.0145910780669144,0.0741758241758241,2214937.0938967136,0.0570631970260223,0.0091078066914498
80.0,diego3g/rocketredis,0.0103054839896945,0.1967213114754098,inf,0.0334928229665071,0.0
81.0,yang991178/fluent-reader,0.015185601799775,0.1111111111111111,425166.6875,0.1690663667041619,0.0022497187851518
82.0,thecodingmachine/workadventure,0.0274742428972837,0.1078382426360459,2122486.539473684,0.1273805807055885,0.0
83.0,itchio/itch,0.0095802071060953,0.0810536980749746,2043961.42364532,0.0796800396850003,0.0207106095368016
84.0,AdaptiveConsulting/ReactiveTraderCloud,0.008372449900704,0.2361838278068644,2453121.9552238807,0.0487678281278209,0.0062511283625203
85.0,trungk18/jira-clone-angular,0.0077403989282524,0.0751445086705202,inf,0.0154807978565049,0.0089312295325989
86.0,home-assistant/frontend,0.0245142441600857,0.0751490023322104,3290785.510303688,0.0903320873148514,0.0034318666037278
87.0,ever-co/ever-traduora,0.0131058020477815,0.1631799163179916,1484869.0,0.041296928327645,0.0053242320819112
88.0,Yqnn/svg-path-editor,0.0082701585113714,0.1470588235294117,inf,0.1564438318401102,0.0041350792556857
89.0,superpowers/superpowers-core,0.0326850792613172,0.0691176470588235,2638563.9285714286,0.3489132211145612,0.0571988887073051
90.0,kactus-io/kactus,0.005447261712834,0.0404343603778582,2721896.219512196,0.0956690605305584,0.0016854755972446
91.0,colmena/colmena,0.0276730568701371,0.105726872246696,5177032.884615385,0.0364963503649635,0.1062805807331354
92.0,mattermost/desktop,0.0104627332542336,inf,4021323.128078818,0.1312695502103333,0.001294358753101
93.0,DestinyItemManager/DIM,0.0132506438931815,0.0781476121562952,1470651.1027811368,0.1278805747593872,0.001694455740816
94.0,cloudhut/kowl,0.0264467137994239,0.1837563451776649,1440506.2333333334,0.1172558261324954,0.0091123330714846
95.0,djyde/cusdis,0.0234297108673978,0.1637426900584795,137275.2,0.0426221335992023,0.0004985044865403
96.0,Figma-Linux/figma-linux,0.0111432706222865,0.2136752136752136,3246870.971428572,0.1217076700434153,0.0136034732272069
97.0,Physiix/topsi-project-manager,0.0277142857142857,0.0578034682080924,inf,0.0577142857142857,0.0248571428571428
98.0,thomasnordquist/MQTT-Explorer,0.0092402464065708,0.0253164556962025,2461531.4,0.0724674880219028,0.0257529089664613
99.0,benawad/fullstack-graphql-airbnb-clone,0.0101010101010101,0.0581395348837209,inf,0.0357230845035723,0.0172456270017245
100.0,housseindjirdeh/angular2-hn,0.0247295208655332,0.180327868852459,inf,0.0278207109737248,0.0046367851622874
101.0,FiretableProject/firetable,0.0194960889902126,0.1927374301675977,2664983.323529412,0.0783381156401084,0.0146220667426594
102.0,sorry-cypress/sorry-cypress,0.0028126922738859,0.174721189591078,1321726.6285714286,0.045706249450646,0.0088775599894524
103.0,primer/components,0.0073982737361282,0.108626198083067,2971846.973333333,0.0706535141800246,0.0
104.0,standardnotes/desktop,0.0085731781996325,0.4036144578313253,1295486.720930233,0.0996121657481118,0.0124515207185139
105.0,jasperapp/jasper,0.0149906710416264,0.3344709897610921,4858505.733333333,0.1302193913658881,0.0026378434021746
106.0,ParabolInc/parabol,0.0069807071998052,0.225346687211094,4291650.112984823,0.0575497535146978,0.0161706530338993
107.0,react-native-elements/react-native-elements-app,0.0044045102184637,0.3584905660377358,1991006.2608695647,0.0144467935165609,0.0001761804087385
108.0,stuffmatic/fSpy,0.0062941554271034,0.1424802110817942,inf,0.0804110468850353,0.0044958253050738
109.0,deckgo/deckdeckgo,0.0105072139080562,0.1685508735868448,1905908.142857143,0.1420602204498611,0.0051079845864324
110.0,RocketChat/Rocket.Chat.Electron,0.0108449767132401,0.5925925925925926,4274548.081632653,0.0622754491017964,0.0008649367930805
111.0,veloce/lichobile,0.0108571904590009,0.0766182298546895,2320364.799043062,0.1672173937189348,0.005303640352095
112.0,prymitive/karma,0.0088881082030563,0.6243386243386243,6896576.441860465,0.0360442648867029,0.0032320393465659
113.0,GoogleChromeLabs/proxx,0.015362881864736,0.0718085106382978,185969.0,0.1003001942433339,0.0030019424333392
114.0,emqx/MQTTX,0.0163893406730889,0.3469750889679715,1838583.6153846155,0.1128487426498185,0.0046290504191167
115.0,martpie/museeks,0.0155898146544257,0.0491803278688524,3410441.191011236,0.0793348345747445,0.0043305040706738
116.0,ever-co/ever-demand,0.0093799927846209,0.3972179289026275,1813515.8453608248,0.0400350461268875,0.0079884553934958
117.0,crowi/crowi,0.0205450337694233,0.1656920077972709,3041337.8666666667,0.0991356916828035,0.0434987956359514
118.0,brimdata/brim,0.0081130400473466,0.2274881516587677,1536911.3493150685,0.0607861511146182,0.0069786940224896
119.0,huggingface/Mongoku,0.0157217722725107,0.1333333333333333,inf,0.1719866603144354,0.0247737017627441
120.0,microsoft/TypeScript-Website,0.0175190879615103,0.1235955056179775,2145294.4444444445,0.1059512603284175,0.012289509465537
121.0,padloc/padloc,0.0226907337035954,0.050767414403778,3570895.1666666665,0.10008038585209,0.0063212510961707
122.0,kubenav/kubenav,0.016924410382738,0.1313725490196078,476428.6785714286,0.1743989781488071,0.0
123.0,wireapp/wire-webapp,0.007606823274745,0.4216634429400386,6706596.164948453,0.0945288800134148,0.0037805454351438
124.0,mitre-attack/attack-navigator,0.0353546654732602,0.1979797979797979,2213391.222222222,0.2891027075408369,0.0192436786753188
125.0,wireapp/wire-desktop,0.0058168522519528,0.4577777777777778,6485594.583333333,0.1171680239321921,0.0028253282366627
126.0,vega/lyra,0.0247087630778363,0.1457564575645756,3032837.1772151897,0.1439489500630704,0.010239667581806
127.0,MyCryptoHQ/MyCrypto,0.0104269843394458,0.1508465879938429,2185884.038095238,0.0395529380270378,0.0048855574889573
128.0,QingWei-Li/notea,0.0139127716116929,0.4724770642201835,238262.9,0.0705017977176801,0.0031264655307175
129.0,sagemathinc/cocalc,0.0136848904316044,0.1906893464637421,3753558.17969452,0.1430559421096576,0.0130442317084057
130.0,opstrace/opstrace,0.0107894884834462,0.2205346294046172,1515001.4533333334,0.0687619001711214,0.0011086741703019
131.0,vladimiry/ElectronMail,0.0174469577415395,0.0772442588726513,1478851.4137931035,0.0989829914080308,0.0
132.0,SnosMe/awakened-poe-trade,0.0145429362880886,0.2344322344322344,1559527.245901639,0.1751088246933122,0.0018796992481203
133.0,pinterest/querybook,0.0072536319241535,0.2210884353741496,1513666.35,0.0839991009582967,0.0093786395864408
134.0,naveedgol/music-web-player,0.0132211538461538,0.125,568812.6666666666,0.0823317307692307,0.0270432692307692
135.0,Snowtrack/SnowFS,0.0144486692015209,0.3284671532846715,199101.26666666663,0.1858048162230672,0.0073510773130544
136.0,PuruVJ/macos-web,0.0013495276653171,inf,inf,0.020242914979757,0.0026990553306342
137.0,roldanjr/pomatez,0.0073475385745775,0.1911764705882352,1600833.642857143,0.064903257408768,0.0017960649848967
138.0,cds-snc/covid-alert-app,0.0078940104885454,0.1320211233797407,1818333.2857142857,0.0524979298923544,0.0083356334529395
139.0,Tzahi12345/YoutubeDL-Material,0.0197520773736548,0.2261904761904762,2327066.76,0.1232802070562593,0.008173273395995
140.0,ProbableTrain/MapGenerator,0.0271232876712328,0.0117647058823529,inf,0.1654794520547945,0.0106849315068493
141.0,Xmader/musescore-downloader,0.0115807759119861,0.3986710963455149,260283.9411764706,0.1349160393746381,0.0110017371163867
142.0,antfu/icones,0.0143945808636748,0.3061224489795918,inf,0.1083827265029635,0.0101608806096528
143.0,samuelmeuli/mini-diary,0.0064693514475173,0.0542635658914728,1454498.375,0.034611030244218,0.0004852013585638
144.0,Heroic-Games-Launcher/HeroicGamesLauncher,0.01673541543901,0.3654485049833887,595769.3445378151,0.1055981143193871,0.0
145.0,felixmosh/bull-board,0.0130136986301369,0.2551724137931034,2054674.0526315789,0.0551369863013698,0.0147260273972602
146.0,DimensionDev/Maskbook,0.0128051307781243,0.4128872366790582,1496583.2668863265,0.092766300909666,0.0028795183351148
147.0,threema-ch/threema-web,0.0095264937993235,0.0748387096774193,2878922.3933054395,0.1272266065388951,0.009075535512965
148.0,online-go/online-go.com,0.0219261581330546,0.1322878970647366,2383245.592982456,0.1522466039707419,0.0098397770811563
149.0,sct/overseerr,0.0098468271334792,0.5885558583106267,992889.3506493508,0.1058285259598169,0.0001243286254227
150.0,eugeneration/HappyIslandDesigner,0.0132886079215585,0.1978021978021978,inf,0.1180492839633595,0.0016772029415559
151.0,opensheetmusicdisplay/opensheetmusicdisplay,0.0242504717310783,0.3621212121212121,3121071.13559322,0.2850653434901111,0.0052763994688657
152.0,FarmBot/Farmbot-Web-App,0.0026124818577648,0.1308691308691308,2590312.4,0.0415094339622641,0.0
153.0,xlayers/xlayers,0.0071884398151544,0.441340782122905,2910137.4736842103,0.0411501503704247,0.0133499596567153
154.0,denoland/deno_website2,0.0168046760837798,0.2472826086956521,4609545.111111111,0.1161714564052606,0.0023136872868972
155.0,rhysd/Shiba,0.0038000584624378,0.2412280701754386,724244.1428571428,0.0800935399006138,0.0154925460391698
156.0,standardnotes/mobile,0.0194118137132383,0.5550935550935551,10260465.03125,0.1288011330500708,0.002832625177039
157.0,poulainv/tottem,0.0031856704934783,0.0176991150442477,330451.3333333333,0.0197150928653002,0.0052894151589829
158.0,seokju-na/geeks-diary,0.0058197303051809,0.0262096774193548,801754.4444444445,0.0497870830376153,0.011568488289567
159.0,Superjo149/auryo,0.0074945716887301,0.5490196078431373,3720453.3333333335,0.1155004552777194,0.0301183722070462
160.0,Graviton-Code-Editor/Graviton-App,0.0251817833907386,0.2673684210526316,1152072.2608695652,0.1030233448143895,0.0141599693838499
161.0,baku89/glisp,0.0281966628000356,0.0298850574712643,inf,0.1894351744445435,0.0107968234139377
162.0,bpatrik/pigallery2,0.0108639642734455,0.2441140024783147,5738211.390243903,0.123668842322226,0.0207402954311233
163.0,BlokDust/BlokDust,0.0390938788625287,0.1660869565217391,3182503.495867769,0.1619986076152733,0.0545172173726771
164.0,bytedance/debugtron,0.0189473684210526,0.3762376237623762,inf,0.1242105263157894,0.0147368421052631
165.0,q-nick/npm-gui,0.015514067841178,0.2112676056338028,inf,0.0965027609781751,0.0013147515119642
166.0,govizlora/optical-breacher,0.0096082779009608,0.0689655172413793,inf,0.1005173688100517,0.0007390983000739
167.0,doZennn/steam-rom-manager,0.0293831957260806,0.1971496437054631,1201108.35,0.2622632345798931,0.011898980087421
168.0,ever-co/ever-gauzy,0.0076836047464633,0.4548938208526265,1163162.944237918,0.0449301571464205,0.0078305954459608
169.0,Nexus-Mods/Vortex,0.0119858115452829,0.4687839895584076,3576344.742013054,0.2010412494993992,0.0203672979003375
170.0,julianoappelklein/hokus,0.0149794238683127,0.1938775510204081,inf,0.1129218106995884,0.0463374485596707
171.0,automerge/pushpin,0.0144983818770226,0.0938628158844765,3792827.3333333335,0.0998058252427184,0.0097087378640776
172.0,Noovolari/leapp,0.0142314990512333,0.2218045112781954,1810689.8524590165,0.0679949399114484,0.0320999367488931
173.0,gilmarsquinelato/i18n-manager,0.0097303308312482,0.0793650793650793,4770713.714285715,0.0708924103419516,0.0247428412566027
174.0,nusmodifications/nusmods,0.0047878066745991,0.1367521367521367,3782164.43939394,0.0530341662417134,0.0023514080117853
175.0,njbrown/texturelab,0.0389676435064522,0.0622317596566523,inf,0.0783166995105206,0.0041955374737778
176.0,Ride-The-Lightning/RTL,0.0141380795177264,0.2350746268656716,1440536.5167785236,0.1637003014209846,0.0199153150566958
177.0,szTheory/exifcleaner,0.017067494181536,0.1265822784810126,2997867.2,0.0628394103956555,0.008533747090768
178.0,awehook/blink-mind-desktop,0.0121765601217656,0.1684210526315789,inf,0.1303372586717936,0.0079307858687815
179.0,amborle/featmap,0.0267384822544964,0.0566037735849056,420858.0,0.1214773492353563,0.0020198134077137
180.0,mmazzarolo/ordinary-puzzles-app,0.0078832116788321,0.0909090909090909,inf,0.1194160583941605,0.0058394160583941
181.0,WoWAnalyzer/WoWAnalyzer,0.0060523259785504,0.096728307254623,3234323.4476190475,0.0486440330623676,0.0013935378099596
182.0,AiursoftWeb/Kahla.App,0.0064587562280863,0.2131938857602574,1394251.712643678,0.1623915851633142,0.0023989665990035
183.0,jhipster/jdl-studio,0.0091508052708638,0.1860465116279069,4448822.5,0.0911420204978038,0.0018301610541727
184.0,timche/gmail-desktop,0.0061517429938482,0.1839080459770115,4052893.925925926,0.1346548188653452,0.0006835269993164
185.0,ffxiv-teamcraft/ffxiv-teamcraft,0.0070723847025308,0.4144054269752594,652330.6982456141,0.0731436365036241,0.0115049990650813
186.0,ionic-team/ionic-react-conference-app,0.0233248515691263,0.0985915492957746,inf,0.056403731976251,0.0139949109414758
187.0,viktorgullmark/exilence-next,0.0253495849846706,0.0981169474727453,1126395.5689655172,0.0612428026620803,0.0050848725042997
188.0,mmazzarolo/breathly-app,0.0058461538461538,inf,inf,0.0667692307692307,0.0043076923076923
189.0,paritytech/parity-signer,0.0072210228541651,0.7361111111111112,3180233.033898305,0.0678925035360678,0.0054343780242685
190.0,undergroundwires/privacy.sexy,0.003129513721714,0.2794117647058823,3639519.5625,0.0503931953137538,0.0020060985395602
191.0,jamaljsr/polar,0.0103423848878394,0.2525423728813559,660332.1333333333,0.0479338842975206,0.0070365997638724
192.0,shootismoke/mobile-app,0.0222752585521081,0.603448275862069,4412220.3,0.0501193317422434,0.0
193.0,deepkit/deepkit-ml,0.0225254992098836,inf,inf,0.1492601637695733,0.0141933630225542
194.0,mizchi/next-editor,0.0115599902652713,0.09375,inf,0.0386955463616451,0.0227549282063762
195.0,whyboris/Video-Hub-App,0.0177865612648221,0.1053846153846153,4511653.873015873,0.1286780851998243,0.0114185331576635
196.0,ArkEcosystem/desktop-wallet,0.0081287896841157,0.2673568818514007,2507382.3647058825,0.0344480631238912,0.0100352159292504
197.0,mmulet/code-relay,0.0071850735890601,inf,inf,0.0697647467841001,0.0032448719434465
198.0,icewind1991/files_markdown,0.0171919770773638,0.1025641025641025,11814988.285714284,0.159025787965616,0.0057306590257879
199.0,anihalaney/rwa-trivia,0.0228287841191067,0.0303255813953488,inf,0.067478287841191,0.017152605459057
200.0,xyfir/accownt,0.0158831003811944,0.0140845070422535,inf,0.0660736975857687,0.0235069885641677
201.0,JumpFm/jumpfm,0.0160183066361556,0.1929824561403508,inf,0.0778032036613272,0.0034324942791762
202.0,daneden/daneden.me,0.0023009664058904,0.0469483568075117,556528.2,0.0165669581224114,0.0
203.0,dungeon-revealer/dungeon-revealer,0.0129133478155925,0.466887417218543,826143.380952381,0.0795719687826856,0.0027355378550164
204.0,cynicaloptimist/improved-initiative,0.011015166611314,0.0320733104238258,4178042.5903614457,0.0671980515886195,0.004040739510683
205.0,ulangi/ulangi,0.0045154519594575,0.6487603305785123,529856.7272727273,0.0324712088154878,0.0066074732801237
206.0,ledokku/ledokku,0.015599128540305,0.2017167381974249,358277.61904761905,0.0467102396514161,0.000958605664488
207.0,Nishkalkashyap/Quark-electron,0.0562192550948699,0.1623931623931624,inf,0.1454673225579761,0.0056219255094869
208.0,superpowers/superpowers-app,0.0175438596491228,0.1228070175438596,816993.8333333334,0.2041467304625199,0.0140350877192982
209.0,m0ngr31/DailyNotes,0.0157068062827225,inf,inf,0.1112565445026178,0.0111256544502617
210.0,QardsJs/qards,0.008520120592476,0.0854271356783919,271419.3333333333,0.064228601389435,0.0187442653034473
211.0,cloudfoundry/stratos,0.0048337126719393,0.1753706424469079,2476704.798185941,0.0591083132245811,0.009583691738538
212.0,nowfloats/ProjectAna,0.0338805448829898,0.1472868217054263,inf,0.145127488648271,0.0057631854697869
213.0,develar/onshape-desktop-shell,0.0097244732576985,0.1538461538461538,inf,0.1442463533225283,0.0324149108589951
214.0,NMF-earth/nmf-app,0.0072327044025157,0.2747474747474747,1302177.5,0.020649895178197,0.0
215.0,scalabel/scalabel,0.0091283225546925,0.4617737003058104,3447088.0,0.0944394591082093,0.0
216.0,ZeusLN/zeus,0.0123057368998786,0.1714285714285714,6742878.064516129,0.0774163729851522,0.0246692472124328
217.0,Doha26/Instagram-clone,0.0205840114887506,inf,inf,0.0483484921014839,0.0263283867879368
218.0,harksys/HawkEye,0.0665598861007296,0.0306122448979591,inf,0.0436020644242747,0.0231357892863498
219.0,cybershard/auproximity,0.0203389830508474,0.0847457627118644,469651.7142857143,0.148728813559322,0.0004237288135593
220.0,Alaanor/beatlist,0.0030654696737464,0.1584507042253521,4237447.071428572,0.0468578935844099,0.0024085833150864
221.0,jupyterlab/jupyterlab_app,0.0157997083130772,0.1061946902654867,3563077.0,0.108167233835683,0.0121536217792902
222.0,etesync/etesync-web,0.0114241348713398,0.1368680641183723,3047088.846153846,0.095053238686779,0.0131987577639751
223.0,satya164/PocketGear,0.0035324341682723,inf,inf,0.0484906872190109,0.0115606936416184
224.0,digimezzo/knowte,0.0190207156308851,0.0586080586080586,947971.5,0.1032015065913371,0.0216572504708097
225.0,gtamas/etcdmanager,0.0081543045319115,0.4152046783625731,4413463.5,0.0664889446448173,0.0086247451779833
226.0,rhysd/Trendy,0.0079207920792079,0.1752577319587628,inf,0.1214521452145214,0.0125412541254125
227.0,NullVoxPopuli/emberclear,0.0278457008832776,0.1683309557774607,10844891.538461538,0.0398223464244722,0.0062877389091272
228.0,ProtonMail/proton-mail,0.014097172630855,0.2625429553264605,inf,0.1216641540373985,0.003279642413182
229.0,infinitered/ChainReactApp2019,0.0023640661938534,0.1588235294117647,379394.8571428572,0.0425531914893617,0.0072740498272413
230.0,deniszholob/factorio-cheat-sheet,0.007436480066102,0.2162162162162162,3612882.5,0.0194174757281553,0.0018591200165255
231.0,oddbit/tanam,0.0070148931577811,0.0269978401727861,796886.9444444445,0.0503993093028275,0.0058277573926181
232.0,owsolutions/angular5-iot-dashboard,0.015612888938102,0.1269035532994923,5631641.0,0.0631159340050935,0.0236961576791053
233.0,diego3g/umbriel,0.0233006453775877,0.1549295774647887,455643.6,0.0313469114072584,0.001257229067136
234.0,m-inan/react-native-music-app,0.0034602076124567,0.1159420289855072,inf,0.0419069588619761,0.0065359477124183
235.0,SerenityNotes/serenity-notes-clients,0.011714757449485,0.2016806722689075,inf,0.0848337133422438,0.0099064391854705
236.0,franky47/francoisbest.com,0.0069625761531766,0.288135593220339,inf,0.0427545691906005,0.0048955613577023
237.0,Alfresco/alfresco-content-app,0.0076310550763105,0.3097426470588235,5323212.6875,0.0479982304799823,0.0123202831232028
238.0,flappy-royale/flappy-royale,0.0170611439842209,0.0997150997150997,254823.0,0.1148915187376725,0.0061143984220907
239.0,tagyoureit/nodejs-poolController,0.0401745787571995,0.0652173913043478,2019625.3620689656,0.4038564733660072,0.0187099774621686
